task_id,task_name,assignee,status,priority,project,actual_duration,is_delayed,bottleneck_type,reassignment_count,comments,start_date,end_date,task_name_length,comment_length,has_comment,has_bottleneck,reassignment_flag,priority_ordinal,date_range,assignee_encoded,project_encoded,status_encoded,assignee_avg_duration,assignee_std_duration,assignee_task_count,assignee_median_duration,assignee_delay_rate,project_avg_duration,project_task_count,project_delay_rate
TASK-0867,Review Scale E-Business Platforms,John,Done,Medium,App Launch,8.0,0,,0,Civil upon total short detail.,2025-11-19,2025-11-27,33,30,1,1,0,2,8,3,0,1,6.4296875,2.713871029464541,128,6.0,0.3828125,7.154150197628459,253,0.32806324110671936
TASK-0868,Review Morph Collaborative Web Services,Ahmed,To_Do,Medium,Website Revamp,6.0,0,,0,Two plant man somebody four difference.,2025-10-19,2025-10-25,39,39,1,1,0,2,6,0,3,4,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.595833333333333,240,0.35833333333333334
TASK-0869,Test Maximize Innovative Experiences,Ahmed,To_Do,Medium,Internal Ops,9.0,0,,0,Travel sea rise president size whom join do.,2025-11-10,2025-11-19,36,44,1,1,0,2,9,0,1,4,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.567099567099567,231,0.2987012987012987
TASK-0870,Build Morph One-To-One Technologies,Carlos,To_Do,Medium,Website Revamp,7.0,0,,0,Become scientist visit seat break.,2025-10-15,2025-10-22,35,34,1,1,0,2,7,2,3,4,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.595833333333333,240,0.35833333333333334
TASK-0871,Test Disintermediate End-To-End Vortals,Ahmed,Done,Medium,Marketing Campaign,6.0,0,,0,Say financial operation couple hold interest side something value call.,2025-11-13,2025-11-19,39,71,1,1,0,2,6,0,2,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0872,Design Repurpose Magnetic Platforms,Ahmed,To_Do,Medium,App Launch,6.0,0,,0,Mrs leave certain wall.,2025-11-14,2025-11-20,35,23,1,1,0,2,6,0,0,4,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,7.154150197628459,253,0.32806324110671936
TASK-0873,Deploy E-Enable Magnetic Models,Mei,To_Do,Medium,App Launch,13.0,1,"Duration_Anomaly, Start_Delay",0,Challenge exist section support still alone floor maybe read.,2025-12-16,2025-12-29,31,61,1,1,0,2,13,5,0,4,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,7.154150197628459,253,0.32806324110671936
TASK-0874,Update Empower Compelling Functionalities,John,To_Do,Low,Website Revamp,10.0,0,,0,Factor whom arrive special check respond summer various different.,2025-10-30,2025-11-09,41,66,1,1,0,1,10,3,3,4,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0876,Deploy Seize Impactful Interfaces,John,In_Progress,High,Website Revamp,6.0,0,,0,Risk executive type red nature best food social tend approach.,2025-10-16,2025-10-22,33,62,1,1,0,3,6,3,3,2,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0877,Write Re-Contextualize Seamless Bandwidth,Anjali,In_Progress,Low,Website Revamp,11.0,1,Start_Delay,0,Officer kind lot today decide source.,2025-12-13,2025-12-24,41,37,1,1,0,1,11,1,3,2,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.595833333333333,240,0.35833333333333334
TASK-0878,Design Aggregate Value-Added Relationships,Carlos,Done,Low,Website Revamp,5.0,0,,0,,2025-12-16,2025-12-21,42,0,0,1,0,1,5,2,3,1,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.595833333333333,240,0.35833333333333334
TASK-0879,Build Iterate Sticky Methodologies,Mei,Blocked,High,Website Revamp,7.0,1,Blocked,0,,2025-12-25,2026-01-01,34,0,0,1,0,3,7,5,3,0,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.595833333333333,240,0.35833333333333334
TASK-0880,Test Iterate B2B Architectures,Omar,Blocked,Medium,Marketing Campaign,2.0,1,"Blocked, Start_Delay",0,Unit benefit wind conference appear woman.,2025-11-21,2025-11-23,30,42,1,1,0,2,2,6,2,0,6.75,2.9161510605375054,128,6.0,0.3671875,6.537117903930131,229,0.39737991266375544
TASK-0881,Deploy Visualize Cross-Platform Applications,Ahmed,Done,Medium,Internal Ops,7.0,0,,0,Phone identify alone drive major read.,2025-11-18,2025-11-25,44,38,1,1,0,2,7,0,1,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.567099567099567,231,0.2987012987012987
TASK-0882,Update Reinvent Enterprise Web Services,Omar,Done,Medium,Website Revamp,6.0,0,,0,Sing ten practice every president.,2025-12-10,2025-12-16,39,34,1,1,0,2,6,6,3,1,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0883,Build Disintermediate Value-Added Initiatives,Anjali,In_Review,Medium,Website Revamp,5.0,0,,0,Business political training different only.,2025-10-19,2025-10-24,45,43,1,1,0,2,5,1,3,3,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.595833333333333,240,0.35833333333333334
TASK-0884,Write Maximize Compelling Niches,Omar,In_Review,Medium,App Launch,8.0,0,,0,,2025-12-15,2025-12-23,32,0,0,1,0,2,8,6,0,3,6.75,2.9161510605375054,128,6.0,0.3671875,7.154150197628459,253,0.32806324110671936
TASK-0885,Update Extend Mission-Critical Applications,Omar,In_Progress,Low,Marketing Campaign,8.0,0,,0,Machine popular its number between as training somebody.,2025-10-27,2025-11-04,43,56,1,1,0,1,8,6,2,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.537117903930131,229,0.39737991266375544
TASK-0886,Fix Reinvent Wireless Web-Readiness,John,Blocked,Low,Website Revamp,6.0,1,Blocked,0,Stage situation morning ask student much standard prepare send debate.,2025-11-14,2025-11-20,35,70,1,1,0,1,6,3,3,0,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0887,Deploy Repurpose 24/7 Roi,Mei,Done,Medium,Website Revamp,4.0,1,Start_Delay,0,,2025-12-08,2025-12-12,25,0,0,1,0,2,4,5,3,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.595833333333333,240,0.35833333333333334
TASK-0888,Update Scale Viral Synergies,John,Done,High,App Launch,5.0,1,Start_Delay,0,Song but can deal claim none surface alone woman.,2025-12-03,2025-12-08,28,49,1,1,0,3,5,3,0,1,6.4296875,2.713871029464541,128,6.0,0.3828125,7.154150197628459,253,0.32806324110671936
TASK-0889,Fix Deliver Seamless Relationships,Sara,In_Review,Medium,Internal Ops,5.0,0,,0,Institution war a feel watch mind.,2025-11-29,2025-12-04,34,34,1,1,0,2,5,7,1,3,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.567099567099567,231,0.2987012987012987
TASK-0890,Update Generate Distributed Web Services,Omar,Done,Low,Website Revamp,7.0,0,,0,Cause make fine treat you paper member reach production.,2025-11-29,2025-12-06,40,56,1,1,0,1,7,6,3,1,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0891,Update Integrate Web-Enabled Paradigms,John,Blocked,High,Website Revamp,3.0,1,Blocked,0,Feel strategy whatever own democratic grow.,2025-10-26,2025-10-29,38,43,1,1,0,3,3,3,3,0,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0892,Build Enable Cutting-Edge Partnerships,Ahmed,Done,Medium,App Launch,4.0,0,,0,End power clear lay war put vote.,2025-11-30,2025-12-04,38,33,1,1,0,2,4,0,0,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,7.154150197628459,253,0.32806324110671936
TASK-0893,Update Orchestrate Best-Of-Breed Partnerships,Omar,In_Progress,Low,Internal Ops,10.0,0,,0,Yet recent cover head price star painting.,2025-12-09,2025-12-19,45,42,1,1,0,1,10,6,1,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.567099567099567,231,0.2987012987012987
TASK-0894,Build Deploy B2C Vortals,Anjali,In_Progress,High,Website Revamp,4.0,0,,0,Her who easy establish mother range image forget become.,2025-12-25,2025-12-29,24,56,1,1,0,3,4,1,3,2,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,6.595833333333333,240,0.35833333333333334
TASK-0895,Write Redefine Open-Source Niches,Omar,To_Do,Low,Website Revamp,8.0,0,,0,Event better woman develop weight situation but.,2025-10-24,2025-11-01,33,48,1,1,0,1,8,6,3,4,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0896,Build Mesh Extensible Applications,Sara,In_Review,Medium,Internal Ops,4.0,0,,0,Believe give occur example even between answer fish sell.,2025-12-26,2025-12-30,34,57,1,1,0,2,4,7,1,3,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.567099567099567,231,0.2987012987012987
TASK-0897,Test Reinvent Cross-Media Methodologies,Omar,In_Progress,Medium,Internal Ops,5.0,1,Start_Delay,0,Necessary think I or else rather require price central nothing.,2025-12-26,2025-12-31,39,63,1,1,0,2,5,6,1,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.567099567099567,231,0.2987012987012987
TASK-0898,Write Empower Scalable Functionalities,Lina,To_Do,Medium,Marketing Campaign,1.0,1,Start_Delay,0,Question industry leader keep government light expert.,2025-11-15,2025-11-16,38,54,1,1,0,2,1,4,2,4,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0899,Design Brand Bleeding-Edge Content,Ahmed,Done,High,Marketing Campaign,5.0,0,,0,Water image fine bed bag.,2025-12-07,2025-12-12,34,25,1,1,0,3,5,0,2,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.537117903930131,229,0.39737991266375544
TASK-0900,Fix Drive Web-Enabled Infrastructures,Lina,Done,High,Marketing Campaign,2.0,0,,0,Arm sea never manage them while interest meet room look.,2025-10-25,2025-10-27,37,56,1,1,0,3,2,4,2,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0901,Build Deliver 24/7 Interfaces,Sara,To_Do,High,Website Revamp,9.0,0,,0,Couple story account interesting move generation yes product turn yourself war.,2025-10-10,2025-10-19,29,79,1,1,0,3,9,7,3,4,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.595833333333333,240,0.35833333333333334
TASK-0902,Fix Innovate Revolutionary Metrics,Ahmed,Blocked,Medium,Website Revamp,4.0,1,Blocked,0,Purpose think model different avoid style.,2025-11-19,2025-11-23,34,42,1,1,0,2,4,0,3,0,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.595833333333333,240,0.35833333333333334
TASK-0903,Fix Deliver Synergistic Markets,Omar,In_Progress,High,Website Revamp,9.0,0,,0,Here health both trial economic much short brother federal.,2025-11-17,2025-11-26,31,59,1,1,0,3,9,6,3,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0904,Deploy Envisioneer Back-End E-Tailers,Omar,In_Review,Medium,Website Revamp,6.0,0,,0,Notice design fight value poor stay along leg pay major green.,2025-10-10,2025-10-16,37,62,1,1,0,2,6,6,3,3,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0905,Review Re-Intermediate Ubiquitous Supply-Chains,Ahmed,In_Progress,Medium,App Launch,4.0,1,Start_Delay,0,Blue glass reveal I across issue culture more.,2025-11-08,2025-11-12,47,46,1,1,0,2,4,0,0,2,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,7.154150197628459,253,0.32806324110671936
TASK-0906,Design Productize B2C E-Markets,John,Done,Low,App Launch,7.0,0,,0,,2025-10-20,2025-10-27,31,0,0,1,0,1,7,3,0,1,6.4296875,2.713871029464541,128,6.0,0.3828125,7.154150197628459,253,0.32806324110671936
TASK-0907,Write Redefine Holistic Synergies,John,Done,Medium,Website Revamp,6.0,0,,0,Difficult house federal into consider speech board.,2025-10-24,2025-10-30,33,51,1,1,0,2,6,3,3,1,6.4296875,2.713871029464541,128,6.0,0.3828125,6.595833333333333,240,0.35833333333333334
TASK-0908,Write Grow Visionary Communities,Carlos,In_Progress,Medium,Marketing Campaign,3.0,0,,0,Section accept third remember book expect card inside.,2025-10-23,2025-10-26,32,54,1,1,0,2,3,2,2,2,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.537117903930131,229,0.39737991266375544
TASK-0909,Write Facilitate Robust Communities,Ahmed,In_Review,Medium,App Launch,5.0,0,,0,Way where work budget major many.,2025-12-11,2025-12-16,35,33,1,1,0,2,5,0,0,3,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,7.154150197628459,253,0.32806324110671936
TASK-0910,Test Innovate End-To-End Vortals,Mei,In_Progress,Medium,Website Revamp,7.0,0,,0,,2025-12-21,2025-12-28,32,0,0,1,0,2,7,5,3,2,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.595833333333333,240,0.35833333333333334
TASK-0911,Fix Engineer Wireless Mindshare,Omar,Done,High,Marketing Campaign,5.0,0,,0,Capital whatever society call general add range appear.,2025-12-19,2025-12-24,31,55,1,1,0,3,5,6,2,1,6.75,2.9161510605375054,128,6.0,0.3671875,6.537117903930131,229,0.39737991266375544
TASK-0912,Deploy E-Enable Cross-Platform E-Commerce,Carlos,Done,Medium,Marketing Campaign,9.0,0,,0,Its face magazine set.,2025-12-06,2025-12-15,41,22,1,1,0,2,9,2,2,1,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.537117903930131,229,0.39737991266375544
TASK-0913,Build Incentivize B2C Mindshare,Lina,Done,Medium,Internal Ops,7.0,0,,0,Exactly boy enjoy red project investment listen.,2025-10-25,2025-11-01,31,48,1,1,0,2,7,4,1,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.567099567099567,231,0.2987012987012987
TASK-0914,Deploy Generate Sticky Mindshare,Sara,To_Do,Low,App Launch,8.0,0,,0,Country talk pick chance build husband.,2025-12-05,2025-12-13,32,39,1,1,0,1,8,7,0,4,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,7.154150197628459,253,0.32806324110671936
TASK-0915,Fix Empower Dynamic Eyeballs,Carlos,Blocked,Medium,Marketing Campaign,3.0,1,"Blocked, Start_Delay",0,Pattern before anything imagine.,2025-11-21,2025-11-24,28,32,1,1,0,2,3,2,2,0,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.537117903930131,229,0.39737991266375544
TASK-0916,Write Monetize Bleeding-Edge E-Services,Sara,To_Do,Low,App Launch,4.0,0,,0,,2025-11-10,2025-11-14,39,0,0,1,0,1,4,7,0,4,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,7.154150197628459,253,0.32806324110671936
TASK-0917,Build Brand Compelling Markets,Omar,In_Progress,Low,Website Revamp,7.0,1,Start_Delay,0,Popular fight especially exactly go individual floor answer American.,2025-11-29,2025-12-06,30,69,1,1,0,1,7,6,3,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.595833333333333,240,0.35833333333333334
TASK-0918,Build Streamline World-Class E-Tailers,Lina,Done,Medium,Marketing Campaign,3.0,1,Start_Delay,0,,2025-11-07,2025-11-10,38,0,0,1,0,2,3,4,2,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.537117903930131,229,0.39737991266375544
TASK-0919,Build Syndicate Efficient Metrics,Carlos,Done,Medium,Website Revamp,4.0,0,,0,,2025-10-18,2025-10-22,33,0,0,1,0,2,4,2,3,1,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.595833333333333,240,0.35833333333333334
TASK-0920,Deploy Brand Viral Portals,Sara,Done,High,Internal Ops,7.0,0,,0,Free born protect raise side candidate guess special.,2025-11-23,2025-11-30,26,53,1,1,0,3,7,7,1,1,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.567099567099567,231,0.2987012987012987
TASK-0921,Deploy Extend Out-Of-The-Box Action-Items,Lina,To_Do,High,App Launch,8.0,0,,0,,2025-12-09,2025-12-17,41,0,0,1,0,3,8,4,0,4,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0922,Design Empower Best-Of-Breed Applications,Omar,In_Progress,Low,Internal Ops,9.0,1,Start_Delay,0,,2025-11-17,2025-11-26,41,0,0,1,0,1,9,6,1,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.567099567099567,231,0.2987012987012987
TASK-0923,Deploy Evolve Sticky Channels,Ahmed,Done,Medium,Internal Ops,6.0,0,,0,,2025-12-10,2025-12-16,29,0,0,1,0,2,6,0,1,1,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.567099567099567,231,0.2987012987012987
TASK-0925,Fix Syndicate 24/365 Users,Anjali,Blocked,Low,App Launch,5.0,1,"Blocked, Start_Delay",0,Analysis court nearly education theory table.,2025-12-19,2025-12-24,26,45,1,1,0,1,5,1,0,0,6.7105263157894735,3.079258858681806,114,6.0,0.34210526315789475,7.154150197628459,253,0.32806324110671936
TASK-0927,Deploy Whiteboard 24/7 E-Commerce,Sara,Done,Low,Marketing Campaign,7.0,0,,0,Industry use mean against out recent can animal not.,2025-10-15,2025-10-22,33,52,1,1,0,1,7,7,2,1,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0928,Fix Generate Dynamic Interfaces,Omar,In_Progress,High,Marketing Campaign,6.0,1,Start_Delay,0,That will close seek his single husband even contain civil.,2025-11-28,2025-12-04,31,59,1,1,0,3,6,6,2,2,6.75,2.9161510605375054,128,6.0,0.3671875,6.537117903930131,229,0.39737991266375544
TASK-0929,Review Architect Value-Added Mindshare,Omar,Done,Medium,Internal Ops,6.0,0,,0,,2025-11-22,2025-11-28,38,0,0,1,0,2,6,6,1,1,6.75,2.9161510605375054,128,6.0,0.3671875,6.567099567099567,231,0.2987012987012987
TASK-0930,Review Deliver Back-End Content,Mei,Done,Medium,Marketing Campaign,6.0,0,,0,Remain need commercial animal draw although challenge.,2025-10-30,2025-11-05,31,54,1,1,0,2,6,5,2,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0931,Design Matrix Efficient Channels,Ahmed,To_Do,Medium,Internal Ops,9.0,1,Start_Delay,0,Politics eat statement movement ability.,2025-11-06,2025-11-15,32,40,1,1,0,2,9,0,1,4,6.901785714285714,2.809122274602505,112,6.0,0.39285714285714285,6.567099567099567,231,0.2987012987012987
TASK-0932,Write Seize Out-Of-The-Box Vortals,Mei,To_Do,Medium,Website Revamp,12.0,1,Duration_Anomaly,0,Enough card together far world personal action green room evidence.,2025-10-15,2025-10-27,34,67,1,1,0,2,12,5,3,4,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.595833333333333,240,0.35833333333333334
TASK-0933,Review Morph Vertical Users,Mei,Done,Medium,Internal Ops,5.0,0,,0,Blood second high president thank plant nearly stage determine environmental.,2025-12-10,2025-12-15,27,77,1,1,0,2,5,5,1,1,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.567099567099567,231,0.2987012987012987
TASK-0934,Deploy Benchmark Impactful Eyeballs,Mei,In_Progress,Medium,Marketing Campaign,6.0,0,,0,Role its chance look many least spring.,2025-11-22,2025-11-28,35,39,1,1,0,2,6,5,2,2,6.934959349593496,2.8160542020397625,123,7.0,0.37398373983739835,6.537117903930131,229,0.39737991266375544
TASK-0935,Design Reinvent Dynamic Networks,Lina,Done,Low,App Launch,3.0,0,,0,Positive again clear concern hour part.,2025-11-25,2025-11-28,32,39,1,1,0,1,3,4,0,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,7.154150197628459,253,0.32806324110671936
TASK-0937,Review Transform Enterprise Architectures,Sara,Done,Low,App Launch,9.0,0,,0,Step shake popular analysis eat.,2025-10-10,2025-10-19,41,32,1,1,0,1,9,7,0,1,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,7.154150197628459,253,0.32806324110671936
TASK-0938,Update Evolve Real-Time Eyeballs,Lina,Done,High,Internal Ops,6.0,0,,0,Add whom whatever blood save full religious dark lose none.,2025-12-07,2025-12-13,32,59,1,1,0,3,6,4,1,1,6.528455284552845,2.9149844732933854,123,6.0,0.3008130081300813,6.567099567099567,231,0.2987012987012987
TASK-0939,Fix Grow Granular Content,Sara,Done,Medium,Marketing Campaign,5.0,0,,0,Choice argue reality physical but stay bill father memory.,2025-11-10,2025-11-15,25,58,1,1,0,2,5,7,2,1,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,6.537117903930131,229,0.39737991266375544
TASK-0940,Fix E-Enable Next-Generation Eyeballs,Sara,To_Do,Medium,App Launch,4.0,0,,0,,2025-10-09,2025-10-13,37,0,0,1,0,2,4,7,0,4,6.721311475409836,3.2070745534579443,122,6.0,0.28688524590163933,7.154150197628459,253,0.32806324110671936
TASK-0941,Review Redefine Magnetic Web-Readiness,Carlos,Done,High,Internal Ops,10.0,1,Start_Delay,0,History government expert TV range rather resource top man.,2025-11-02,2025-11-12,38,59,1,1,0,3,10,2,1,1,6.854368932038835,3.049936569543867,103,6.0,0.3106796116504854,6.567099567099567,231,0.2987012987012987
